"","cancer","ceRNA","drug","train_database","method_DE","log2FC","DE_pvalue","method_scc","scc_r","scc_pvalue","fdr"
"126","COAD","AC100861.1-MIR580-HSPA8","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",1.12077009348518,5.97704144738863e-08,"spearman",-0.357740305112341,4.58612876760912e-14,1.0840129428751e-12
"127","COAD","AC100861.1-MIR580-HSPA8","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.453182836492275,2.38812695072591e-06,"spearman",-0.314902464754396,4.48060929430113e-11,5.19021579794223e-10
"128","COAD","AC100861.1-MIR580-HSPA8","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",2.96067923990617,2.97427701640355e-11,"spearman",-0.397042761355657,3.0982889411435e-17,1.58494859535701e-15
"129","COAD","AC114271.1-MIR193B-AKT1","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",2.37404745397943,6.90782968980431e-10,"spearman",-0.341205587376589,7.42289062375807e-13,1.32782498171426e-11
"130","COAD","AC114271.1-MIR193B-CDK4","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.574650549816885,3.41749000069787e-07,"spearman",-0.314030489874239,5.09876649925728e-11,5.82887581901684e-10
"131","COAD","AL109615.3-MIR23B-PSMD14","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.586279494239689,1.80997085410547e-07,"spearman",-0.314824583447971,4.53270704852683e-11,5.24563532059152e-10
"132","COAD","AL109615.3-MIR23B-PSMD14","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",1.78640650279075,2.21399794037741e-06,"spearman",-0.317752361927247,2.92828397871175e-11,3.52609448227754e-10
"133","COAD","AL132639.2-MIR193B-AKT1","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",2.39106555134534,4.99690018684727e-10,"spearman",-0.341384532091425,7.20884077102779e-13,1.29257918339914e-11
"134","COAD","AL132639.2-MIR193B-CDK4","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.604281353930835,8.84217031794555e-08,"spearman",-0.313555808240779,5.46944153458515e-11,6.20761555098882e-10
"135","COAD","AL355001.2-MIR29A-CDK4","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.589095094064759,2.29957889550558e-07,"spearman",-0.316642471157422,3.45769854739618e-11,4.10677270541913e-10
"136","COAD","AL590666.2-MIR1343-CALR","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",2.04076373071636,6.97521049971127e-17,"spearman",-0.45085036446069,2.55440361744738e-22,4.40982951775689e-20
"137","COAD","AL590666.2-MIR1343-CALR","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",5.25244365145912,1.4441890261711e-14,"spearman",-0.433208276876917,1.49786474253904e-20,1.68031194341947e-18
"138","COAD","AL590666.2-MIR1343-CALR","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.746364260510632,1.18315937774901e-11,"spearman",-0.386012862409938,2.65769490803239e-16,1.06404578694564e-14
"139","COAD","AL590666.2-MIR1343-CALR","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",4.20735269748019,1.14017795935938e-13,"spearman",-0.392600405064947,7.43474705032413e-17,3.47826273536889e-15
"140","COAD","AL590666.2-MIR379-HSPA5","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",2.7397024265476,8.17459912154568e-12,"spearman",-0.356991501853023,5.2209391034911e-14,1.22093699337056e-12
"141","COAD","AL590666.2-MIR379-HSPA5","Rapamycin_1084","GDSC2","Wilcoxon rank-sum test",0.781575655423236,4.91511734906905e-08,"spearman",-0.303974718263149,2.1959245820918e-10,2.1560831302146e-09
"142","COAD","AL590666.2-MIR379-HSPA5","Daporinad_1248","GDSC2","Wilcoxon rank-sum test",2.85164975986088,3.11225911637125e-09,"spearman",-0.335261374973983,1.941224864287e-12,3.11805045675442e-11
"143","COAD","CDKN2B-AS1-MIR324-VAV3","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.492438544275297,9.53997083545641e-08,"spearman",-0.332815329538564,2.86608632034945e-12,4.407854014046e-11
"144","COAD","CKMT2-AS1-MIR324-VAV3","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.492438544275297,9.53997083545641e-08,"spearman",-0.33392209848387,2.40386898719063e-12,3.7663168403094e-11
"145","COAD","EPB41L4A-AS1-MIR30E-RELA","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",2.18688247481718,5.92253335982793e-10,"spearman",-0.314704844598694,4.61395868636519e-11,5.32712355945736e-10
"146","COAD","EPB41L4A-AS1-MIR3619-FGFR4","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.626945261868348,3.60707962003111e-09,"spearman",-0.355383656213511,6.88876773986996e-14,1.57138377633791e-12
"147","COAD","EPB41L4A-AS1-MIR3619-FGFR4","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.487263899161527,2.30893269028784e-08,"spearman",-0.302539218125905,2.69272033305023e-10,2.58910172782906e-09
"148","COAD","EPB41L4A-AS1-MIR3619-HDGF","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",0.761879164250698,1.11789245704605e-08,"spearman",-0.323989274396792,1.1362340512906e-11,1.51732735160041e-10
"149","COAD","EXOC3-AS1-MIR185-PSME3","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",1.73730271938125,1.4807763462673e-06,"spearman",-0.301627809672875,3.06320546995794e-10,2.91314814759624e-09
"150","COAD","EXOC3-AS1-MIR185-PSME3","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",2.03646191219945,6.72020469759922e-07,"spearman",-0.302563371189289,2.68352072413705e-10,2.58114720416709e-09
"151","COAD","EXOC3-AS1-MIR185-RHOA","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.994646208884988,7.88459293053234e-09,"spearman",-0.32965456436623,4.71768638896034e-12,6.90231139758309e-11
"152","COAD","EXOC3-AS1-MIR185-RHOA","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.90316806095591,5.56912915139071e-09,"spearman",-0.320613267639192,1.90193768596276e-11,2.40712367901097e-10
"153","COAD","EXOC3-AS1-MIR185-RHOA","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",1.28896935418476,1.80207709420124e-07,"spearman",-0.341097529987794,7.55514359760791e-13,1.34888371461907e-11
"154","COAD","EXOC3-AS1-MIR185-TGFB1","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",2.0558264311029,1.56221299875834e-09,"spearman",-0.352616147471085,1.1060492470438e-13,2.40356439235348e-12
"155","COAD","EXOC3-AS1-MIR324-PSME3","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",1.92794339732148,9.08261450137013e-08,"spearman",-0.311169748468848,7.76829918169375e-11,8.50148011035498e-10
"156","COAD","EXOC3-AS1-MIR324-PSME3","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",2.4072304883552,5.1925397533936e-08,"spearman",-0.301141790887213,3.28058334908805e-10,3.10152095854719e-09
"157","COAD","EXOC3-AS1-MIR324-VAV3","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.497351118372826,6.96948322082005e-08,"spearman",-0.334289652244358,2.26713743003593e-12,3.57496617882891e-11
"158","COAD","EXOC3-AS1-MIR370-CD3D","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",1.24426238746617,2.2562133370819e-09,"spearman",-0.338177802529647,1.21437715772412e-12,2.05485009701896e-11
"159","COAD","EXOC3-AS1-MIR370-CD3D","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",2.91184995810345,2.70088052008012e-10,"spearman",-0.343058528705464,5.47761701578095e-13,1.01191193316514e-11
"160","COAD","GIHCG-MIR200A-STAT3","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",1.63790968822773,3.07402538113649e-11,"spearman",-0.363809624897175,1.58339909155151e-14,4.16569567045586e-13
"161","COAD","GIHCG-MIR200A-STAT3","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",4.48632027991001,5.60391770606552e-13,"spearman",-0.405452135077404,5.69721059160785e-18,3.45454374595345e-16
"162","COAD","GIHCG-MIR200A-STAT3","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",3.27926439388742,1.76840770002041e-08,"spearman",-0.365481115467334,1.17669112231626e-14,3.19426911683747e-13
"163","COAD","GIHCG-MIR200A-STAT3","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",0.721983296854018,1.67855848692937e-06,"spearman",-0.321166980724952,1.74860876417808e-11,2.23063746411701e-10
"164","COAD","GIHCG-MIR200B-RHOA","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",1.09152386120957,9.90140772136935e-10,"spearman",-0.333259285846494,2.6710903067155e-12,4.14227211707351e-11
"165","COAD","GIHCG-MIR200B-RHOA","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",2.1211477783742,9.03615298294978e-10,"spearman",-0.321741889356131,1.60218445340313e-11,2.06624670764859e-10
"166","COAD","GIHCG-MIR200B-RHOA","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",1.45706304424314,8.19346062210438e-09,"spearman",-0.344443632952632,4.35872331356292e-13,8.22673334511099e-12
"167","COAD","HEIH-MIR3619-FGFR4","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.560478565650725,5.14550908910595e-08,"spearman",-0.327824189358703,6.27958797582157e-12,8.90014431571659e-11
"168","COAD","HEIH-MIR98-IL32","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",1.2003136187889,2.81965083719811e-08,"spearman",-0.310754874420912,8.25433980524029e-11,8.9757888699461e-10
"169","COAD","HOXA11-AS-MIR3619-FGFR4","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.65298914842685,8.3292738930936e-10,"spearman",-0.330148798479573,4.36565708468864e-12,6.44140638121569e-11
"170","COAD","LINC00205-MIR324-PSME3","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",1.86310953221709,1.42814678987362e-07,"spearman",-0.309240625222584,1.02927654600262e-10,1.09223051914904e-09
"171","COAD","LINC00662-MIR132-NR1D2","Gemcitabine_1190","GDSC2","Wilcoxon rank-sum test",5.3607770606858,1.02330599869525e-05,"spearman",-0.302772204818963,2.60524360768247e-10,2.51308860405814e-09
"172","COAD","LINC00662-MIR132-NR1D2","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",0.942445640085053,5.43561027520512e-09,"spearman",-0.375013853096304,2.09346022518658e-15,6.81157175138979e-14
"173","COAD","LINC01550-MIR25-ITGAV","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",1.32954908135959,3.41625534602678e-10,"spearman",-0.366581969376709,9.66803324128787e-15,2.69633573267373e-13
"174","COAD","LINC01550-MIR25-ITGAV","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",2.60431293012844,6.41755296587612e-10,"spearman",-0.366622060175797,9.59896962541207e-15,2.681549669077e-13
"175","COAD","LINC01816-MIR3173-IFNLR1","AZD8055_1059","GDSC2","Wilcoxon rank-sum test",2.10859210799507,1.36656141669555e-07,"spearman",-0.305525654044829,1.75944418379547e-10,1.76548718891815e-09
"176","COAD","LINC01915-MIR25-ITGAV","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",1.32954908135959,3.41625534602678e-10,"spearman",-0.367602148768247,8.05330094813639e-15,2.30130510951602e-13
"177","COAD","LINC01915-MIR25-ITGAV","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",2.60431293012844,6.41755296587612e-10,"spearman",-0.366436229463632,9.92322578329637e-15,2.75254469440998e-13
"178","COAD","MAPKAPK5-AS1-MIR26A2-HSPA8","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",1.11701606670655,7.76426862918333e-08,"spearman",-0.357800112697865,4.53881958420536e-14,1.07385323941084e-12
"179","COAD","MAPKAPK5-AS1-MIR26A2-HSPA8","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.448524987592644,3.11324037306247e-06,"spearman",-0.314823433302096,4.53348083212126e-11,5.24580424330043e-10
"180","COAD","MAPKAPK5-AS1-MIR26A2-HSPA8","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",2.94276220133998,3.43074427440134e-11,"spearman",-0.397062149528986,3.08638591579944e-17,1.58067928845867e-15
"181","COAD","MAPKAPK5-AS1-MIR27B-TMSB10","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.685641127235699,4.15490765990969e-11,"spearman",-0.389740813805431,1.29702759696746e-16,5.6503877941717e-15
"182","COAD","MAPKAPK5-AS1-MIR27B-TMSB10","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.6470066076485,3.68239756085246e-07,"spearman",-0.323971847480121,1.13927837317343e-11,1.52114962845764e-10
"183","COAD","MAPKAPK5-AS1-MIR27B-TMSB10","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.1116779916507,5.02894569361464e-09,"spearman",-0.367777463860979,7.80381554647745e-15,2.24074093402567e-13
"184","COAD","MAPKAPK5-AS1-MIR27B-TMSB10","AZD8055_1059","GDSC2","Wilcoxon rank-sum test",5.37940248118274,4.88793944124287e-16,"spearman",-0.495986196277816,2.434994344545e-27,1.26371669225343e-24
"185","COAD","MAPKAPK5-AS1-MIR27B-TMSB10","Daporinad_1248","GDSC2","Wilcoxon rank-sum test",1.8745537952437,2.45302375963904e-08,"spearman",-0.387143389554794,2.14014066034987e-16,8.74005830968687e-15
"186","COAD","MAPKAPK5-AS1-MIR27B-TMSB10","Dactinomycin_1811","GDSC2","Wilcoxon rank-sum test",1.6402168674484,5.38446456133628e-14,"spearman",-0.431991407226314,1.96637655027802e-20,2.1590349413276e-18
"187","COAD","MAPKAPK5-AS1-MIR27B-TMSB10","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",1.40224039908164,1.09352096743694e-17,"spearman",-0.496735269855851,1.98025337257151e-27,1.05586190814637e-24
"188","COAD","MAPKAPK5-AS1-MIR30A-HSPA5","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",2.72447473465254,9.68150288279497e-12,"spearman",-0.356364620230344,5.81794614851749e-14,1.34697785642984e-12
"189","COAD","MAPKAPK5-AS1-MIR30A-HSPA5","Rapamycin_1084","GDSC2","Wilcoxon rank-sum test",0.789826860441744,3.4541756572492e-08,"spearman",-0.305660683045926,1.72571679293807e-10,1.73581307753381e-09
"190","COAD","MAPKAPK5-AS1-MIR30A-HSPA5","Daporinad_1248","GDSC2","Wilcoxon rank-sum test",2.84896001086887,3.17419865297673e-09,"spearman",-0.333114052536284,2.73340849020027e-12,4.23106113018106e-11
"191","COAD","MAPKAPK5-AS1-MIR30A-PSMD7","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",1.35928115950022,1.66360209167243e-11,"spearman",-0.38015878421037,8.05002157965802e-16,2.88319037976865e-14
"192","COAD","MAPKAPK5-AS1-MIR30A-PSMD7","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.89838184704143,4.19012925710311e-08,"spearman",-0.301020368344075,3.33719160702783e-10,3.14827121956439e-09
"193","COAD","MAPKAPK5-AS1-MIR30A-PSMD7","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.696595968936178,4.96191731454713e-10,"spearman",-0.374634962183614,2.24461339593824e-15,7.24694423922007e-14
"194","COAD","MAPKAPK5-AS1-MIR30A-PSMD7","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",2.13989186739677,1.59110191256756e-11,"spearman",-0.389794377741917,1.2836415737223e-16,5.60375942183597e-15
"195","COAD","MAPKAPK5-AS1-MIR30B-PSME3","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",1.6555219000346,4.61825517889437e-06,"spearman",-0.301151813586985,3.27595264144088e-10,3.09749348091246e-09
"196","COAD","MAPKAPK5-AS1-MIR30E-PSMD7","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",1.37437301074287,4.14778927410877e-12,"spearman",-0.381314352202106,6.47972127109835e-16,2.38038140895994e-14
"197","COAD","MAPKAPK5-AS1-MIR30E-PSMD7","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.95441071785005,1.55740599738313e-08,"spearman",-0.305165165466147,1.85266080932403e-10,1.85080017436489e-09
"198","COAD","MAPKAPK5-AS1-MIR30E-PSMD7","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.72679290089728,3.97722837084337e-11,"spearman",-0.387943628721739,1.83501818283977e-16,7.63728221225644e-15
"199","COAD","MAPKAPK5-AS1-MIR30E-PSMD7","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",2.31473990247316,1.06737259635217e-12,"spearman",-0.408883841756687,2.81507518178296e-18,1.8319035972668e-16
"200","COAD","MAPKAPK5-AS1-MIR30E-RELA","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",2.24931589217776,5.71696594444636e-09,"spearman",-0.303734334041691,2.27239328957943e-10,2.22462910022377e-09
"201","COAD","MAPKAPK5-AS1-MIR766-VAV3","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.530614067497616,6.50238144854291e-09,"spearman",-0.345210123025354,3.83914294863146e-13,7.3422620328645e-12
"202","COAD","MAPKAPK5-AS1-MIR96-RELA","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",2.23194136622365,8.1310719559727e-09,"spearman",-0.305674627148009,1.72226992084758e-10,1.73255460518108e-09
"203","COAD","MEG8-MIR25-ITGAV","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",1.32954908135959,3.41625534602678e-10,"spearman",-0.367259733910466,8.56334254120932e-15,2.42220260451349e-13
"204","COAD","MEG8-MIR25-ITGAV","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",2.60431293012844,6.41755296587612e-10,"spearman",-0.366960203063184,9.03538314795537e-15,2.53597740782855e-13
"205","COAD","MNX1-AS1-MIR744-ADRM1","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.731457655445016,1.6458662620428e-12,"spearman",-0.409803629843952,2.32715579745198e-18,1.55062065240748e-16
"206","COAD","MNX1-AS1-MIR744-ADRM1","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.379994529569418,1.62305603390864e-09,"spearman",-0.327928524020263,6.17836742942623e-12,8.79154749545535e-11
"207","COAD","MNX1-AS1-MIR744-CDK4","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.50864507932219,2.89998953976572e-06,"spearman",-0.311923915550046,6.95519518948437e-11,7.6990243755804e-10
"208","COAD","MNX1-AS1-MIR744-PSMD4","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.97901099069031,1.5557861342629e-07,"spearman",-0.313218075287552,5.74903341923678e-11,6.48355022780062e-10
"209","COAD","MNX1-AS1-MIR744-PSMD4","Rapamycin_1084","GDSC2","Wilcoxon rank-sum test",0.879862318610112,1.00630387635626e-08,"spearman",-0.334677811256427,2.13099428049269e-12,3.37933873791701e-11
"210","COAD","MNX1-AS1-MIR744-PSMD4","Daporinad_1248","GDSC2","Wilcoxon rank-sum test",2.85029981969617,7.03530493168794e-11,"spearman",-0.39532413104319,4.35381515530235e-17,2.16411290372661e-15
"211","COAD","NORAD-MIR324-ANXA6","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.492898346743226,8.12073248636088e-08,"spearman",-0.307062577547559,1.4107254560009e-10,1.44898065398416e-09
"212","COAD","NORAD-MIR324-ANXA6","AZD8055_1059","GDSC2","Wilcoxon rank-sum test",3.57590887520193,4.46844959361843e-13,"spearman",-0.450131194675416,3.02972035877465e-22,5.16635335301582e-20
"213","COAD","NORAD-MIR324-ANXA6","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",0.958281896782872,2.31295775759888e-09,"spearman",-0.350174316930418,1.67318255337192e-13,3.47964648732975e-12
"214","COAD","NORAD-MIR324-GRB2","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.803712924437851,1.12517650228779e-16,"spearman",-0.43475982366292,1.05700609195932e-20,1.24218285541143e-18
"215","COAD","NORAD-MIR324-GRB2","AZD8055_1059","GDSC2","Wilcoxon rank-sum test",2.53099324421378,5.14437002825702e-10,"spearman",-0.366602507695914,9.63259164412244e-15,2.68914409427429e-13
"216","COAD","NORAD-MIR324-GRB2","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",3.71053235325157,4.94536939171188e-13,"spearman",-0.39274959541565,7.22091868387818e-17,3.39724708080026e-15
"217","COAD","NORAD-MIR324-GRB2","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",1.05288459617599,5.30247973248636e-12,"spearman",-0.393134565670824,6.69667860988483e-17,3.18105558799055e-15
"218","COAD","NORAD-MIR324-HMGB1","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.750679327887883,2.76026064490706e-15,"spearman",-0.395919890368095,3.87035633747817e-17,1.94229125606202e-15
"219","COAD","NORAD-MIR324-HMGB1","AZD8055_1059","GDSC2","Wilcoxon rank-sum test",2.3603589017279,6.72594308546096e-09,"spearman",-0.321515474925218,1.65836355528089e-11,2.13014950384396e-10
"220","COAD","NORAD-MIR324-HMGB1","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",3.97063861990358,1.76501930087666e-12,"spearman",-0.388641274348486,1.60418175606269e-16,6.81092534601496e-15
"221","COAD","NORAD-MIR324-HMGB1","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",0.977246085651453,1.03600159329363e-10,"spearman",-0.354784101599286,7.635909141381e-14,1.72813115985165e-12
"222","COAD","NORAD-MIR324-ISG20L2","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.851527901199761,2.66692953423474e-18,"spearman",-0.450630850905029,2.69109997955988e-22,4.63623814210527e-20
"223","COAD","NORAD-MIR324-ISG20L2","AZD8055_1059","GDSC2","Wilcoxon rank-sum test",2.51236206102378,1.26228879485647e-09,"spearman",-0.364846070637523,1.31745064700254e-14,3.53730418576298e-13
"224","COAD","NORAD-MIR324-ISG20L2","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",4.68202360485903,4.69234364850525e-15,"spearman",-0.425107635169456,8.98171288732133e-20,8.41340809431637e-18
"225","COAD","NORAD-MIR324-ISG20L2","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",1.11128791295037,4.65909479573098e-13,"spearman",-0.419822550565137,2.81631338171813e-19,2.33220892886858e-17
